state,Year,Quater,categories,type,count,amount
sikkim,2023,Q1,Recharge & bill payments,TOTAL,543957,213517668.0
sikkim,2023,Q1,Financial Services,TOTAL,2603,2801184.0
sikkim,2023,Q1,Others,TOTAL,2893,2877504.0
sikkim,2023,Q2,Peer-to-peer payments,TOTAL,2196285,6799375282.0
sikkim,2023,Q2,Merchant payments,TOTAL,1616549,1523202088.0
sikkim,2023,Q2,Recharge & bill payments,TOTAL,594826,251468530.0
sikkim,2023,Q2,Financial Services,TOTAL,2790,3457083.0
sikkim,2023,Q2,Others,TOTAL,2517,2847453.0
tamil-nadu,2018,Q1,Recharge & bill payments,TOTAL,3308548,646028338.3951533
tamil-nadu,2018,Q1,Peer-to-peer payments,TOTAL,2670613,10031518934.085688
tamil-nadu,2018,Q1,Merchant payments,TOTAL,326510,272002057.1736871
tamil-nadu,2018,Q1,Financial Services,TOTAL,115363,31876073.74792233
tamil-nadu,2018,Q1,Others,TOTAL,305588,280132294.11422664
tamil-nadu,2018,Q2,Recharge & bill payments,TOTAL,4464677,1189892955.8051777
tamil-nadu,2018,Q2,Peer-to-peer payments,TOTAL,4433762,18067624388.09562
tamil-nadu,2018,Q2,Merchant payments,TOTAL,627918,517130320.4660308
tamil-nadu,2018,Q2,Financial Services,TOTAL,167035,65402385.25640666
tamil-nadu,2018,Q2,Others,TOTAL,298736,285794226.64323723
tamil-nadu,2018,Q3,Peer-to-peer payments,TOTAL,8810836,26792462660.044968
tamil-nadu,2018,Q3,Recharge & bill payments,TOTAL,5148411,1521551955.205038
tamil-nadu,2018,Q3,Merchant payments,TOTAL,1290978,733189649.5729834
tamil-nadu,2018,Q3,Financial Services,TOTAL,191732,37049222.36590697
tamil-nadu,2018,Q3,Others,TOTAL,332121,245838753.995272
tamil-nadu,2018,Q4,Peer-to-peer payments,TOTAL,11538547,39180083690.57276
tamil-nadu,2018,Q4,Recharge & bill payments,TOTAL,7093764,2020329567.8245385
tamil-nadu,2018,Q4,Merchant payments,TOTAL,3145621,1742903221.432857
tamil-nadu,2018,Q4,Financial Services,TOTAL,228398,46571758.68242933
tamil-nadu,2018,Q4,Others,TOTAL,451114,312185737.38152075
tamil-nadu,2019,Q1,Peer-to-peer payments,TOTAL,18645926,51296299081.44436
tamil-nadu,2019,Q1,Recharge & bill payments,TOTAL,8863289,2695317014.8660007
tamil-nadu,2019,Q1,Merchant payments,TOTAL,4195222,1924461188.9900143
tamil-nadu,2019,Q1,Financial Services,TOTAL,193261,31217137.545322973
tamil-nadu,2019,Q1,Others,TOTAL,377347,256742393.284268
tamil-nadu,2019,Q2,Peer-to-peer payments,TOTAL,16952961,57924128549.06981
tamil-nadu,2019,Q2,Recharge & bill payments,TOTAL,8414514,3280033639.8500404
tamil-nadu,2019,Q2,Merchant payments,TOTAL,6296995,2690331792.5060787
tamil-nadu,2019,Q2,Financial Services,TOTAL,70142,18334602.38963153
tamil-nadu,2019,Q2,Others,TOTAL,437125,294847441.9421142
tamil-nadu,2019,Q3,Peer-to-peer payments,TOTAL,21277636,70615331408.53966
tamil-nadu,2019,Q3,Merchant payments,TOTAL,10344027,4079315732.661683
tamil-nadu,2019,Q3,Recharge & bill payments,TOTAL,9246678,3964144354.416152
tamil-nadu,2019,Q3,Financial Services,TOTAL,88261,27213741.831077334
tamil-nadu,2019,Q3,Others,TOTAL,453581,273599406.1898495
tamil-nadu,2019,Q4,Peer-to-peer payments,TOTAL,28814008,91858026341.27563
tamil-nadu,2019,Q4,Merchant payments,TOTAL,16153034,6420193204.780616
tamil-nadu,2019,Q4,Recharge & bill payments,TOTAL,11157765,4681454397.562926
tamil-nadu,2019,Q4,Financial Services,TOTAL,60624,24332240.65556671
tamil-nadu,2019,Q4,Others,TOTAL,410980,206859328.2685905
tamil-nadu,2020,Q1,Peer-to-peer payments,TOTAL,30880360,101907683045.28436
tamil-nadu,2020,Q1,Merchant payments,TOTAL,21541556,8950736938.223478
tamil-nadu,2020,Q1,Recharge & bill payments,TOTAL,14134259,5493239429.732224
tamil-nadu,2020,Q1,Financial Services,TOTAL,61427,41422107.813630365
tamil-nadu,2020,Q1,Others,TOTAL,335871,176604658.386683
tamil-nadu,2020,Q2,Peer-to-peer payments,TOTAL,21700844,82347647064.12332
tamil-nadu,2020,Q2,Recharge & bill payments,TOTAL,18474731,6414781159.484189
tamil-nadu,2020,Q2,Merchant payments,TOTAL,11477546,6909361871.628206
tamil-nadu,2020,Q2,Financial Services,TOTAL,78584,89189349.84916353
tamil-nadu,2020,Q2,Others,TOTAL,138405,65529451.74366937
tamil-nadu,2020,Q3,Peer-to-peer payments,TOTAL,31754077,123561080533.04672
tamil-nadu,2020,Q3,Merchant payments,TOTAL,20664887,12554589575.504852
tamil-nadu,2020,Q3,Recharge & bill payments,TOTAL,17521756,7476952307.406668
tamil-nadu,2020,Q3,Financial Services,TOTAL,129671,158512062.54590106
tamil-nadu,2020,Q3,Others,TOTAL,207434,90281020.15995154
tamil-nadu,2020,Q4,Peer-to-peer payments,TOTAL,47800741,172196381789.491
tamil-nadu,2020,Q4,Merchant payments,TOTAL,41297305,24417758781.65223
tamil-nadu,2020,Q4,Recharge & bill payments,TOTAL,21563946,9462546013.163391
tamil-nadu,2020,Q4,Financial Services,TOTAL,153044,186775413.14290395
tamil-nadu,2020,Q4,Others,TOTAL,364665,209735503.54521424
tamil-nadu,2021,Q1,Peer-to-peer payments,TOTAL,57446279,206405230307.9611
tamil-nadu,2021,Q1,Merchant payments,TOTAL,53811885,30722779534.582508
tamil-nadu,2021,Q1,Recharge & bill payments,TOTAL,24826273,11115915388.739548
tamil-nadu,2021,Q1,Financial Services,TOTAL,170620,215319360.4840321
tamil-nadu,2021,Q1,Others,TOTAL,301617,208899281.8834732
tamil-nadu,2021,Q2,Peer-to-peer payments,TOTAL,60812902,216379027686.3025
tamil-nadu,2021,Q2,Merchant payments,TOTAL,52048347,33504798112.88382
tamil-nadu,2021,Q2,Recharge & bill payments,TOTAL,32753032,13155346942.255478
tamil-nadu,2021,Q2,Financial Services,TOTAL,192614,225113402.6634022
tamil-nadu,2021,Q2,Others,TOTAL,351547,223054882.44675264
tamil-nadu,2021,Q3,Merchant payments,TOTAL,85074941,52932187058.5752
tamil-nadu,2021,Q3,Peer-to-peer payments,TOTAL,83833356,296121079294.8346
tamil-nadu,2021,Q3,Recharge & bill payments,TOTAL,34751691,15613287081.611631
tamil-nadu,2021,Q3,Financial Services,TOTAL,182097,246146707.2790811
tamil-nadu,2021,Q3,Others,TOTAL,515319,294622911.6328684
tamil-nadu,2021,Q4,Merchant payments,TOTAL,117578360,70539086832.13815
tamil-nadu,2021,Q4,Peer-to-peer payments,TOTAL,104493071,353529424598.23047
tamil-nadu,2021,Q4,Recharge & bill payments,TOTAL,36163870,18979178477.53405
tamil-nadu,2021,Q4,Financial Services,TOTAL,228761,275850497.094934
tamil-nadu,2021,Q4,Others,TOTAL,691914,400412189.80491126
tamil-nadu,2022,Q1,Merchant payments,TOTAL,139788772,81798208975.87326
tamil-nadu,2022,Q1,Peer-to-peer payments,TOTAL,119383791,409631710258.4541
tamil-nadu,2022,Q1,Recharge & bill payments,TOTAL,34579431,20705079141.09696
tamil-nadu,2022,Q1,Financial Services,TOTAL,241201,298216135.377552
tamil-nadu,2022,Q1,Others,TOTAL,579955,355987089.8306444
tamil-nadu,2022,Q2,Merchant payments,TOTAL,179245529,100813133534.0309
tamil-nadu,2022,Q2,Peer-to-peer payments,TOTAL,136341691,464333108374.5711
tamil-nadu,2022,Q2,Recharge & bill payments,TOTAL,38257271,24477663683.793488
tamil-nadu,2022,Q2,Financial Services,TOTAL,202498,233054908.96978933
tamil-nadu,2022,Q2,Others,TOTAL,459948,277767177.03123105
tamil-nadu,2022,Q3,Merchant payments,TOTAL,202149276,109801011246.16068
tamil-nadu,2022,Q3,Peer-to-peer payments,TOTAL,148805657,493880482824.984
tamil-nadu,2022,Q3,Recharge & bill payments,TOTAL,41919063,27694221703.16715
tamil-nadu,2022,Q3,Financial Services,TOTAL,217741,238069828.1652185
tamil-nadu,2022,Q3,Others,TOTAL,404438,265434770.7913805
tamil-nadu,2022,Q4,Merchant payments,TOTAL,229308285,118847998736.56468
tamil-nadu,2022,Q4,Peer-to-peer payments,TOTAL,162920305,526511418812.7734
tamil-nadu,2022,Q4,Recharge & bill payments,TOTAL,43391904,29719449171.387
tamil-nadu,2022,Q4,Financial Services,TOTAL,295740,334812023.56560165
tamil-nadu,2022,Q4,Others,TOTAL,400402,275988847.1474179
tamil-nadu,2023,Q1,Merchant payments,TOTAL,248540772,124250251559.0
tamil-nadu,2023,Q1,Peer-to-peer payments,TOTAL,169269032,554678365256.0
tamil-nadu,2023,Q1,Recharge & bill payments,TOTAL,42745926,36069237413.0
tamil-nadu,2023,Q1,Financial Services,TOTAL,281287,303893116.0
tamil-nadu,2023,Q1,Others,TOTAL,375370,281926174.0
tamil-nadu,2023,Q2,Merchant payments,TOTAL,270279446,132952561597.0
tamil-nadu,2023,Q2,Peer-to-peer payments,TOTAL,181169979,603065358975.0
tamil-nadu,2023,Q2,Recharge & bill payments,TOTAL,46387359,39784453434.0
tamil-nadu,2023,Q2,Financial Services,TOTAL,273888,317118374.0
tamil-nadu,2023,Q2,Others,TOTAL,318966,243058635.0
telangana,2018,Q1,Recharge & bill payments,TOTAL,4209319,831912767.5937189
telangana,2018,Q1,Peer-to-peer payments,TOTAL,3307245,11748268950.760422
telangana,2018,Q1,Merchant payments,TOTAL,351474,282899066.6137372
telangana,2018,Q1,Financial Services,TOTAL,262876,57011875.36233704
telangana,2018,Q1,Others,TOTAL,391852,388111458.2121352
telangana,2018,Q2,Peer-to-peer payments,TOTAL,4784079,20748520742.57553
telangana,2018,Q2,Recharge & bill payments,TOTAL,4686542,1274130053.834579
telangana,2018,Q2,Merchant payments,TOTAL,701082,551696487.3185428
telangana,2018,Q2,Financial Services,TOTAL,277805,85498213.25384143
telangana,2018,Q2,Others,TOTAL,315162,357356020.669816
telangana,2018,Q3,Peer-to-peer payments,TOTAL,11560952,29253505738.828743
telangana,2018,Q3,Recharge & bill payments,TOTAL,5328881,1568136060.627837
telangana,2018,Q3,Merchant payments,TOTAL,1770075,855534175.4794186
telangana,2018,Q3,Financial Services,TOTAL,307312,52554123.97376218
telangana,2018,Q3,Others,TOTAL,365483,300363110.81379545
telangana,2018,Q4,Peer-to-peer payments,TOTAL,15571288,44541667501.74112
telangana,2018,Q4,Recharge & bill payments,TOTAL,7121135,2165870863.16865
telangana,2018,Q4,Merchant payments,TOTAL,5315161,2356841304.9649296
telangana,2018,Q4,Financial Services,TOTAL,392423,64569231.23559249
telangana,2018,Q4,Others,TOTAL,521147,380139546.938216
telangana,2019,Q1,Peer-to-peer payments,TOTAL,40488967,87361237975.49301
telangana,2019,Q1,Merchant payments,TOTAL,12341901,4144368545.535969
telangana,2019,Q1,Recharge & bill payments,TOTAL,11525394,3619117615.485172
telangana,2019,Q1,Financial Services,TOTAL,463688,54547989.275453925
telangana,2019,Q1,Others,TOTAL,470752,343989909.8750894
telangana,2019,Q2,Peer-to-peer payments,TOTAL,46741594,141095702899.16147
telangana,2019,Q2,Merchant payments,TOTAL,25682382,8442740781.469844
telangana,2019,Q2,Recharge & bill payments,TOTAL,16225017,5603477828.5489645
telangana,2019,Q2,Financial Services,TOTAL,252173,43627344.86329399
telangana,2019,Q2,Others,TOTAL,709213,490894328.3915366
telangana,2019,Q3,Peer-to-peer payments,TOTAL,59981113,180342868388.36203
telangana,2019,Q3,Merchant payments,TOTAL,44035953,14308557740.55424
telangana,2019,Q3,Recharge & bill payments,TOTAL,16437222,6793699069.387364
telangana,2019,Q3,Financial Services,TOTAL,183163,39617186.74048498
telangana,2019,Q3,Others,TOTAL,857925,445278745.3818412
telangana,2019,Q4,Peer-to-peer payments,TOTAL,82587060,249346680995.9932
telangana,2019,Q4,Merchant payments,TOTAL,59347809,21510626607.08445
telangana,2019,Q4,Recharge & bill payments,TOTAL,20797056,9561315124.602655
telangana,2019,Q4,Financial Services,TOTAL,137291,33453857.404595934
telangana,2019,Q4,Others,TOTAL,703042,294688962.659046
telangana,2020,Q1,Peer-to-peer payments,TOTAL,95668911,327641798044.80554
telangana,2020,Q1,Merchant payments,TOTAL,76818285,31076431477.91269
telangana,2020,Q1,Recharge & bill payments,TOTAL,26324268,12324266104.564993
telangana,2020,Q1,Financial Services,TOTAL,88184,59500639.38684589
telangana,2020,Q1,Others,TOTAL,509877,241784101.54604855
telangana,2020,Q2,Peer-to-peer payments,TOTAL,76683293,279478553909.7438
telangana,2020,Q2,Merchant payments,TOTAL,44181999,26712043204.891266
telangana,2020,Q2,Recharge & bill payments,TOTAL,30885875,15106945863.857046
telangana,2020,Q2,Financial Services,TOTAL,116776,134169906.74750492
telangana,2020,Q2,Others,TOTAL,187200,100126467.191328
telangana,2020,Q3,Peer-to-peer payments,TOTAL,116668399,437459188905.0534
telangana,2020,Q3,Merchant payments,TOTAL,86836471,49743225885.179474
telangana,2020,Q3,Recharge & bill payments,TOTAL,32352860,18378477087.576897
telangana,2020,Q3,Financial Services,TOTAL,195857,223377023.50525156
telangana,2020,Q3,Others,TOTAL,318539,156875854.55487928
telangana,2020,Q4,Peer-to-peer payments,TOTAL,160607487,591976601278.5154
telangana,2020,Q4,Merchant payments,TOTAL,143897953,81725950703.21272
telangana,2020,Q4,Recharge & bill payments,TOTAL,38174710,22006183348.80398
telangana,2020,Q4,Financial Services,TOTAL,230134,275357720.01805824
telangana,2020,Q4,Others,TOTAL,733503,366346176.4068248
telangana,2021,Q1,Merchant payments,TOTAL,185230619,95927278280.53006
telangana,2021,Q1,Peer-to-peer payments,TOTAL,179738195,676276353116.8419
telangana,2021,Q1,Recharge & bill payments,TOTAL,46371555,26447601338.53346
telangana,2021,Q1,Financial Services,TOTAL,262473,320153410.17969453
telangana,2021,Q1,Others,TOTAL,969268,387877900.5044867
telangana,2021,Q2,Peer-to-peer payments,TOTAL,230861833,872151973637.885
telangana,2021,Q2,Merchant payments,TOTAL,205232899,123207789311.2962
telangana,2021,Q2,Recharge & bill payments,TOTAL,58637866,31877277168.343227
telangana,2021,Q2,Financial Services,TOTAL,278546,300569264.1443888
telangana,2021,Q2,Others,TOTAL,856400,420723415.9150567
telangana,2021,Q3,Merchant payments,TOTAL,286735350,159227310549.39368
telangana,2021,Q3,Peer-to-peer payments,TOTAL,271436926,981754679241.0404
telangana,2021,Q3,Recharge & bill payments,TOTAL,62744121,36434881136.01624
telangana,2021,Q3,Financial Services,TOTAL,235519,329138539.4612142
telangana,2021,Q3,Others,TOTAL,1734852,543116826.3422191
telangana,2021,Q4,Merchant payments,TOTAL,376584215,212974766412.0156
telangana,2021,Q4,Peer-to-peer payments,TOTAL,331774591,1204991223519.016
telangana,2021,Q4,Recharge & bill payments,TOTAL,66477036,44760398983.30789
telangana,2021,Q4,Financial Services,TOTAL,298871,392141743.6705663
telangana,2021,Q4,Others,TOTAL,855060,639658842.8998816
telangana,2022,Q1,Merchant payments,TOTAL,449186799,243841863780.6793
telangana,2022,Q1,Peer-to-peer payments,TOTAL,368048408,1375289566667.7056
telangana,2022,Q1,Recharge & bill payments,TOTAL,66352138,50470450179.88254
telangana,2022,Q1,Financial Services,TOTAL,284035,394283511.9410973
telangana,2022,Q1,Others,TOTAL,2582005,642005688.7661512
telangana,2022,Q2,Merchant payments,TOTAL,565370506,307468406704.909
telangana,2022,Q2,Peer-to-peer payments,TOTAL,422056582,1580014085694.835
telangana,2022,Q2,Recharge & bill payments,TOTAL,75099130,63136761649.3931
telangana,2022,Q2,Financial Services,TOTAL,245023,324857780.5553103
telangana,2022,Q2,Others,TOTAL,611316,470432687.3850265
telangana,2022,Q3,Merchant payments,TOTAL,880414292,447150646953.73706
telangana,2022,Q3,Peer-to-peer payments,TOTAL,626830752,2170173323588.53
telangana,2022,Q3,Recharge & bill payments,TOTAL,119779835,87937210666.27194
telangana,2022,Q3,Financial Services,TOTAL,340458,442783619.09123904
telangana,2022,Q3,Others,TOTAL,800064,621900924.4423015
telangana,2022,Q4,Merchant payments,TOTAL,1002521735,491556008133.53546
telangana,2022,Q4,Peer-to-peer payments,TOTAL,694612831,2393380395296.852
telangana,2022,Q4,Recharge & bill payments,TOTAL,121188131,92136759501.4202
telangana,2022,Q4,Financial Services,TOTAL,401838,498719426.0054372
telangana,2022,Q4,Others,TOTAL,782297,680680558.3343163
telangana,2023,Q1,Merchant payments,TOTAL,830385203,369961744486.0
telangana,2023,Q1,Peer-to-peer payments,TOTAL,522865792,1898813645344.0
telangana,2023,Q1,Recharge & bill payments,TOTAL,86187673,102787343319.0
telangana,2023,Q1,Financial Services,TOTAL,326874,458821191.0
telangana,2023,Q1,Others,TOTAL,565916,560179944.0
telangana,2023,Q2,Merchant payments,TOTAL,977182965,429169888297.0
telangana,2023,Q2,Peer-to-peer payments,TOTAL,593322476,2155918289810.0
telangana,2023,Q2,Recharge & bill payments,TOTAL,94107914,112036624317.0
telangana,2023,Q2,Financial Services,TOTAL,354045,517795343.0
telangana,2023,Q2,Others,TOTAL,463571,507337241.0
tripura,2018,Q1,Recharge & bill payments,TOTAL,86819,14079439.569905948
tripura,2018,Q1,Peer-to-peer payments,TOTAL,44844,112229994.97675678
tripura,2018,Q1,Financial Services,TOTAL,4842,672247.5881710155
tripura,2018,Q1,Merchant payments,TOTAL,4833,6080959.882836086
tripura,2018,Q1,Others,TOTAL,6819,4916272.512952799
tripura,2018,Q2,Recharge & bill payments,TOTAL,118171,22554398.15273035
tripura,2018,Q2,Peer-to-peer payments,TOTAL,73821,197666881.8729688
tripura,2018,Q2,Merchant payments,TOTAL,9621,10570951.151568787
tripura,2018,Q2,Financial Services,TOTAL,6925,1264101.904810368
tripura,2018,Q2,Others,TOTAL,6021,4835385.634057636
tripura,2018,Q3,Peer-to-peer payments,TOTAL,186065,398867427.3246338
tripura,2018,Q3,Recharge & bill payments,TOTAL,156308,33484811.21282282
tripura,2018,Q3,Merchant payments,TOTAL,21476,16092396.41113394
tripura,2018,Q3,Financial Services,TOTAL,8106,1080000.0112896338
tripura,2018,Q3,Others,TOTAL,5748,4338753.080712541
tripura,2018,Q4,Recharge & bill payments,TOTAL,204720,38334816.66379926
tripura,2018,Q4,Peer-to-peer payments,TOTAL,179739,549068822.3729683
tripura,2018,Q4,Merchant payments,TOTAL,50888,31066467.63339032
tripura,2018,Q4,Financial Services,TOTAL,6441,1023126.8205747404
tripura,2018,Q4,Others,TOTAL,6271,5392365.973713988
tripura,2019,Q1,Peer-to-peer payments,TOTAL,296993,679165332.8123899
tripura,2019,Q1,Recharge & bill payments,TOTAL,227997,44429378.42277926
tripura,2019,Q1,Merchant payments,TOTAL,46642,28109966.31994779
tripura,2019,Q1,Financial Services,TOTAL,4189,461473.58856435167
tripura,2019,Q1,Others,TOTAL,5105,4728790.472138839
tripura,2019,Q2,Peer-to-peer payments,TOTAL,240776,751113516.2256755
tripura,2019,Q2,Recharge & bill payments,TOTAL,218649,48989430.60730426
tripura,2019,Q2,Merchant payments,TOTAL,64829,35275706.82877502
tripura,2019,Q2,Financial Services,TOTAL,1899,339184.3344705297
tripura,2019,Q2,Others,TOTAL,6405,6103644.851151889
tripura,2019,Q3,Recharge & bill payments,TOTAL,339539,81845425.35425141
tripura,2019,Q3,Peer-to-peer payments,TOTAL,270163,884623553.9011384
tripura,2019,Q3,Merchant payments,TOTAL,68399,44802063.64430427
tripura,2019,Q3,Financial Services,TOTAL,27970,582020.9903208594
tripura,2019,Q3,Others,TOTAL,5646,5524358.927209696
tripura,2019,Q4,Recharge & bill payments,TOTAL,373779,88001651.28693296
tripura,2019,Q4,Peer-to-peer payments,TOTAL,359076,1071507585.9983548
tripura,2019,Q4,Merchant payments,TOTAL,62458,51274033.7207277
tripura,2019,Q4,Financial Services,TOTAL,2239,377097.6671310841
tripura,2019,Q4,Others,TOTAL,4272,4239791.585043055
tripura,2020,Q1,Recharge & bill payments,TOTAL,449584,114355218.03514044
tripura,2020,Q1,Peer-to-peer payments,TOTAL,366218,1400694933.570157
tripura,2020,Q1,Merchant payments,TOTAL,102861,68590603.6377098
tripura,2020,Q1,Financial Services,TOTAL,1722,1066651.521721911
tripura,2020,Q1,Others,TOTAL,4117,4071399.623773268
tripura,2020,Q2,Recharge & bill payments,TOTAL,600206,163220166.76643574
tripura,2020,Q2,Peer-to-peer payments,TOTAL,346863,1501452755.6890235
tripura,2020,Q2,Merchant payments,TOTAL,97816,99795973.60794038
tripura,2020,Q2,Financial Services,TOTAL,2904,2247782.5219734698
tripura,2020,Q2,Others,TOTAL,4731,2459205.000588993
tripura,2020,Q3,Recharge & bill payments,TOTAL,627363,185201997.2796099
tripura,2020,Q3,Peer-to-peer payments,TOTAL,477769,1959371082.9173036
tripura,2020,Q3,Merchant payments,TOTAL,202106,190218136.2808841
tripura,2020,Q3,Financial Services,TOTAL,3828,3141391.5755430083
tripura,2020,Q3,Others,TOTAL,6819,3886908.162543657
tripura,2020,Q4,Peer-to-peer payments,TOTAL,650386,2683789889.83192
tripura,2020,Q4,Recharge & bill payments,TOTAL,631611,192385823.43220183
tripura,2020,Q4,Merchant payments,TOTAL,357567,296872485.4156503
tripura,2020,Q4,Financial Services,TOTAL,4084,3666639.308697606
tripura,2020,Q4,Others,TOTAL,8242,5416158.232838955
tripura,2021,Q1,Peer-to-peer payments,TOTAL,643366,2821226150.5919185
tripura,2021,Q1,Recharge & bill payments,TOTAL,508718,173211140.89346513
tripura,2021,Q1,Merchant payments,TOTAL,350366,333743281.32103896
tripura,2021,Q1,Financial Services,TOTAL,3146,2879929.222833151
tripura,2021,Q1,Others,TOTAL,5827,4281067.764165951
tripura,2021,Q2,Peer-to-peer payments,TOTAL,703728,2865655130.4313264
tripura,2021,Q2,Recharge & bill payments,TOTAL,589839,189808502.9050523
tripura,2021,Q2,Merchant payments,TOTAL,440060,404915546.5177107
tripura,2021,Q2,Financial Services,TOTAL,3656,3503925.3381061675
tripura,2021,Q2,Others,TOTAL,7146,4271255.844077852
tripura,2021,Q3,Peer-to-peer payments,TOTAL,864329,3491901741.1594186
tripura,2021,Q3,Recharge & bill payments,TOTAL,620991,215226019.57596284
tripura,2021,Q3,Merchant payments,TOTAL,584079,648504775.623629
tripura,2021,Q3,Financial Services,TOTAL,2886,3473153.087671739
tripura,2021,Q3,Others,TOTAL,8915,5028078.734792852
tripura,2021,Q4,Peer-to-peer payments,TOTAL,1060915,4368786747.103016
tripura,2021,Q4,Merchant payments,TOTAL,793636,874005407.7140213
tripura,2021,Q4,Recharge & bill payments,TOTAL,650251,241225282.0745189
tripura,2021,Q4,Financial Services,TOTAL,3635,5073898.6076811645
tripura,2021,Q4,Others,TOTAL,12256,7838128.800210228
tripura,2022,Q1,Peer-to-peer payments,TOTAL,1221863,4934712034.365204
tripura,2022,Q1,Merchant payments,TOTAL,992891,1037265262.65705
tripura,2022,Q1,Recharge & bill payments,TOTAL,641170,262348230.9954375
tripura,2022,Q1,Financial Services,TOTAL,4351,5782533.242268167
tripura,2022,Q1,Others,TOTAL,10915,7221703.089884497
tripura,2022,Q2,Peer-to-peer payments,TOTAL,1443647,5354182193.788111
tripura,2022,Q2,Merchant payments,TOTAL,1322009,1235804019.563663
tripura,2022,Q2,Recharge & bill payments,TOTAL,638643,278018856.17835283
tripura,2022,Q2,Financial Services,TOTAL,3812,4533635.768901512
tripura,2022,Q2,Others,TOTAL,10553,5732336.736273008
tripura,2022,Q3,Peer-to-peer payments,TOTAL,1836678,6718925839.047781
tripura,2022,Q3,Merchant payments,TOTAL,1660497,1589078400.2615328
tripura,2022,Q3,Recharge & bill payments,TOTAL,745382,329401812.4140819
tripura,2022,Q3,Financial Services,TOTAL,4343,5330626.119674753
tripura,2022,Q3,Others,TOTAL,9679,5616127.06807068
tripura,2022,Q4,Peer-to-peer payments,TOTAL,2252390,8142233538.414012
tripura,2022,Q4,Merchant payments,TOTAL,2054988,1925282618.8109848
tripura,2022,Q4,Recharge & bill payments,TOTAL,874800,373875271.19878656
tripura,2022,Q4,Financial Services,TOTAL,5787,5028488.55453164
tripura,2022,Q4,Others,TOTAL,10225,6551901.175783692
tripura,2023,Q1,Merchant payments,TOTAL,2991978,2538146159.0
tripura,2023,Q1,Peer-to-peer payments,TOTAL,2961284,10170883076.0
tripura,2023,Q1,Recharge & bill payments,TOTAL,1146228,565902758.0
tripura,2023,Q1,Financial Services,TOTAL,7716,6190362.0
tripura,2023,Q1,Others,TOTAL,11481,7160536.0
tripura,2023,Q2,Merchant payments,TOTAL,3654027,2936486824.0
tripura,2023,Q2,Peer-to-peer payments,TOTAL,3144448,10396364428.0
tripura,2023,Q2,Recharge & bill payments,TOTAL,1112236,570797284.0
tripura,2023,Q2,Financial Services,TOTAL,8100,8721399.0
tripura,2023,Q2,Others,TOTAL,10732,6760147.0
uttar-pradesh,2018,Q1,Recharge & bill payments,TOTAL,7003704,1201827543.8816488
uttar-pradesh,2018,Q1,Peer-to-peer payments,TOTAL,4123625,11786969148.760595
uttar-pradesh,2018,Q1,Merchant payments,TOTAL,442436,428301434.2754866
uttar-pradesh,2018,Q1,Financial Services,TOTAL,397328,75150444.99108115
uttar-pradesh,2018,Q1,Others,TOTAL,570712,447722351.3138524
uttar-pradesh,2018,Q2,Recharge & bill payments,TOTAL,9232131,2044535461.482608
uttar-pradesh,2018,Q2,Peer-to-peer payments,TOTAL,6484369,22197440015.945545
uttar-pradesh,2018,Q2,Merchant payments,TOTAL,909545,799920463.267408
uttar-pradesh,2018,Q2,Financial Services,TOTAL,563213,105536911.84026654
uttar-pradesh,2018,Q2,Others,TOTAL,521685,572768843.1641636
uttar-pradesh,2018,Q3,Peer-to-peer payments,TOTAL,13828768,32944051606.98276
uttar-pradesh,2018,Q3,Recharge & bill payments,TOTAL,9140873,2485029062.889952
uttar-pradesh,2018,Q3,Merchant payments,TOTAL,2397448,1012726185.1169598
uttar-pradesh,2018,Q3,Financial Services,TOTAL,603303,76605144.65776658
uttar-pradesh,2018,Q3,Others,TOTAL,544964,493702369.5936288
uttar-pradesh,2018,Q4,Peer-to-peer payments,TOTAL,15804910,48836291123.914734
uttar-pradesh,2018,Q4,Recharge & bill payments,TOTAL,11976808,3040717446.728788
uttar-pradesh,2018,Q4,Merchant payments,TOTAL,6953857,2480267671.259793
uttar-pradesh,2018,Q4,Financial Services,TOTAL,517619,76250539.85851902
uttar-pradesh,2018,Q4,Others,TOTAL,847573,663216794.1554663
uttar-pradesh,2019,Q1,Peer-to-peer payments,TOTAL,32062452,68506766330.45149
uttar-pradesh,2019,Q1,Recharge & bill payments,TOTAL,15400713,4231102032.956449
uttar-pradesh,2019,Q1,Merchant payments,TOTAL,8558766,3105904146.2085333
uttar-pradesh,2019,Q1,Financial Services,TOTAL,389733,43341558.48535549
uttar-pradesh,2019,Q1,Others,TOTAL,912840,637066065.9078369
uttar-pradesh,2019,Q2,Peer-to-peer payments,TOTAL,27105049,87581482658.94861
uttar-pradesh,2019,Q2,Recharge & bill payments,TOTAL,17551537,5627886175.9093685
uttar-pradesh,2019,Q2,Merchant payments,TOTAL,12733089,4894223107.452321
uttar-pradesh,2019,Q2,Financial Services,TOTAL,264091,38169259.94529109
uttar-pradesh,2019,Q2,Others,TOTAL,1229734,775758168.4201038
uttar-pradesh,2019,Q3,Peer-to-peer payments,TOTAL,26990786,95134023863.97964
uttar-pradesh,2019,Q3,Recharge & bill payments,TOTAL,20359672,8000160942.595396
uttar-pradesh,2019,Q3,Merchant payments,TOTAL,19625935,7399443975.24218
uttar-pradesh,2019,Q3,Financial Services,TOTAL,258548,51363215.14597865
uttar-pradesh,2019,Q3,Others,TOTAL,1389018,683145478.0865316
